-0.0031056653282783013 -5.608761344107662E-4 -0.003815920307021122 -0.0022381629065841464 -9.873268163451859E-4 9.493500240502646E-4 1.0E-7 0.0062111801242235925 0.0024732069249795404 2.220555508164293E-4 3.0 
-7.17617919919218E-5 0.002256526983643441 -7.505382051963273E-4 -1.2358451555168222E-5 5.049796389395345E-4 9.159227996099184E-4 0.0 0.0012422360248446852 -0.0 -7.358192307927811E-4 2.0 
-0.004553770976283841 -0.001211773314256523 -0.002093021451147173 -0.0010017512244780429 5.355790076053148E-4 0.001676139887298095 0.0 0.008695652173912962 0.0024732069249795404 -0.007400984579343399 5.0 
0.016155666056128743 0.04876350355968212 -0.0016390959363075522 0.0026930382287410023 0.0022950730122080066 -0.013025377756674315 0.0 -0.0010256619810395525 0.005350479455026823 -0.02146530835545036 8.0 
0.008593135659765837 0.04589118460189034 -0.005160196526753818 5.516675108028076E-4 0.0024938466480096755 -0.00971197749031131 0.0 -1.9892014776937326E-4 0.011444643809708626 -0.0024725030657404483 9.0 
-7.417115726340044E-4 0.0010438598377788388 0.007757464822662459 0.0050968360257556055 0.001857952470727162 -0.03155158757142264 0.0 -0.016919828628825698 0.0028894892786890053 -0.06797825049316457 2.0 
-9.103047605070131E-4 0.020541006651868143 0.005564307886004528 0.006941215821088313 0.006339012206452345 -0.03420586278638957 0.0 -0.009047074207257332 0.00862639389074512 -0.06756009247838067 8.0 
-0.002232891500811179 0.010586164531142098 0.005879653959169917 0.004249585571861185 0.0032976651967232535 -0.027144856623329144 0.0 -0.013824488038866023 0.0016569670157453695 -0.06256204894555334 6.0 
-0.005353101233670731 -0.011110025811449507 0.0011363636363635485 7.534962688942714E-4 -5.446207795997131E-4 -0.006586777073771484 0.0 -0.0062111801242235925 0.0016488046166531008 -0.010181962627488557 3.0 
-0.0010242173062546232 0.0013614232251606719 0.00529908983790714 8.740609944202372E-4 -6.913843429936733E-4 -0.024592768044260187 0.0 -0.011801242236024842 -0.0 -0.06568082934351767 4.0 
0.002026171631411605 0.028476204325719297 -0.004969873587364588 9.503947722747214E-4 0.004490682144493156 -0.004970288489384236 0.0 4.072904999484216E-6 0.00820347870744535 -0.009237417635697635 8.0 
